       Player   G  PA  AB  R   H  2B  3B  HR  TB  RBI  SB  CS  SH  SF  SO  BB  IBB  HP  GDP    AVG    OBP    SLG    OPS  OPS+    ISO  BABIP    TTO%      K%    BB%   BB/K             Team League
86      糸原　健斗   6  15  14  0   3   0   0   0   3    0   0   0   1   0   3   0    0   0    0  0.214  0.200  0.214  0.414    28  0.000  0.273   20.0%   20.0%   0.0%   0.00   Hanshin Tigers     CL
87     紅林　弘太郎  11  40  36  2  10   4   0   0  14    2   0   0   2   0   5   2    0   0    1  0.278  0.300  0.389  0.689   113  0.111  0.323   17.5%   12.5%   5.0%   0.40   ORIX Buffaloes     PL
88      若月　健矢   7  22  18  2   4   1   0   0   5    1   0   0   1   0   5   3    0   0    0  0.222  0.318  0.278  0.596    87  0.056  0.308   36.4%   22.7%  13.6%   0.60   ORIX Buffaloes     PL
89     藤浪　晋太郎   1   1   1  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%  100.0%   0.0%   0.00   Hanshin Tigers     CL
90      藤田　一也   2   3   3  0   1   0   0   0   1    0   0   0   0   0   0   0    0   0    1  0.333  0.333  0.333  0.667   101  0.000  0.333    0.0%    0.0%   0.0%           DeNA BayStars     CL
91       西　勇輝   1   1   1  0   1   0   0   0   1    0   0   0   0   0   0   0    0   0    0  1.000  1.000  1.000  2.000   526  0.000  1.000    0.0%    0.0%   0.0%          Hanshin Tigers     CL
92       西　純矢   3   1   1  0   1   1   0   0   2    0   0   0   0   0   0   0    0   0    0  1.000  1.000  2.000  3.000   822  1.000  1.000    0.0%    0.0%   0.0%          Hanshin Tigers     CL
93      西野　真弘   9  24  18  2   6   1   0   0   7    4   0   0   1   2   1   3    0   0    0  0.333  0.375  0.389  0.764   139  0.056  0.316   16.7%    4.2%  12.5%   3.00   ORIX Buffaloes     PL
94     谷川原　健太   1   1   1  0   0   0   0   0   0    0   0   0   0   0   0   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000  0.000    0.0%    0.0%   0.0%          SoftBank Hawks     PL
95      近本　光司   6  25  23  3   8   1   0   0   9    4   1   0   0   0   3   2    0   0    1  0.348  0.400  0.391  0.791   147  0.043  0.400   20.0%   12.0%   8.0%   0.67   Hanshin Tigers     CL
96      野口　智哉   2   2   2  0   1   0   0   0   1    0   0   0   0   0   1   0    0   0    0  0.500  0.500  0.500  1.000   214  0.000  1.000   50.0%   50.0%   0.0%   0.00   ORIX Buffaloes     PL
97       野村　勇   3   3   3  1   1   0   0   1   4    1   0   0   0   0   0   0    0   0    0  0.333  0.333  1.333  1.667   402  1.000  0.000   33.3%    0.0%   0.0%          SoftBank Hawks     PL
98      金子　侑司   2   7   7  0   3   1   0   0   4    1   0   0   0   0   1   0    0   0    0  0.429  0.429  0.571  1.000   203  0.143  0.500   14.3%   14.3%   0.0%   0.00      Seibu Lions     PL
99      鈴木　将平   1   3   3  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -99  0.000  0.000   33.3%   33.3%   0.0%   0.00      Seibu Lions     PL
100     長岡　秀樹  10  40  34  4   7   0   0   1  10    2   0   0   3   0   3   3    1   0    0  0.206  0.250  0.294  0.544    64  0.088  0.200   17.5%    7.5%   7.5%   1.00  Yakult Swallows     CL
101     関根　大気   2   5   3  1   0   0   0   0   0    0   0   0   0   0   2   2    0   0    0  0.000  0.400  0.000  0.400    29  0.000  0.000   80.0%   40.0%  40.0%   1.00    DeNA BayStars     CL
102     陽川　尚将   5  11  10  0   0   0   0   0   0    1   0   0   0   1   5   0    0   0    1  0.000  0.000  0.000  0.000  -102  0.000  0.000   45.5%   45.5%   0.0%   0.00   Hanshin Tigers     CL
103     青木　宣親   8  16  14  1   4   1   0   0   5    1   0   0   0   0   4   1    0   1    2  0.286  0.375  0.357  0.732   118  0.071  0.400   31.2%   25.0%   6.2%   0.25  Yakult Swallows     CL
104     青柳　晃洋   2   6   6  1   2   1   0   0   3    0   0   0   0   0   1   0    0   0    0  0.333  0.333  0.500  0.833   157  0.167  0.400   16.7%   16.7%   0.0%   0.00   Hanshin Tigers     CL
105     頓宮　裕真   7  20  15  0   1   0   0   0   1    1   0   0   0   0   3   5    0   0    0  0.067  0.300  0.067  0.367    18  0.000  0.083   40.0%   15.0%  25.0%   1.67   ORIX Buffaloes     PL
106     高橋　奎二   2   1   1  0   0   0   0   0   0    0   0   0   0   0   1   0    0   0    0  0.000  0.000  0.000  0.000   -95  0.000         100.0%  100.0%   0.0%   0.00  Yakult Swallows     CL
107     髙寺　望夢   1   2   2  0   0   0   0   0   0    0   0   0   0   0   2   0    0   0    0  0.000  0.000  0.000  0.000  -102  0.000         100.0%  100.0%   0.0%   0.00   Hanshin Tigers     CL
108      Ｔ－岡田   4  10  10  0   1   0   0   0   1    1   0   0   0   0   4   0    0   0    1  0.100  0.100  0.100  0.200   -39  0.000  0.167   40.0%   40.0%   0.0%   0.00   ORIX Buffaloes     PL
